Month,Franchise,Brand,Region,Cluster,Country,Currency,Sales_Local,Sales_USD,Units,Budget_USD
2025-04-01,Franchise B,Brand F,North America,US/CAN,USA,USD,10112.0,10112.0,222,10344.54
2025-04-01,Franchise C,Brand G,North America,US/CAN,USA,USD,5276.0,5276.0,392,5778.47
2025-04-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,23251.92,17097.0,244,18804.55
2025-04-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,23440.96,17236.0,283,17267.4
2025-04-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,13102.24,9634.0,143,9034.85
2025-04-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,25479.6,18735.0,171,20062.52
2025-04-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,16096.96,11836.0,363,11994.41
2025-04-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,12902.32,9487.0,203,8718.17
2025-04-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,13012.48,9568.0,216,10351.46
2025-04-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,34629.0,6790.0,84,7123.37
2025-04-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,89744.7,17597.0,102,17618.7
2025-04-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,35271.6,6916.0,150,7134.17
2025-04-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,46965.9,9209.0,81,8516.0
2025-04-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,69870.0,13700.0,402,14039.27
2025-04-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,85185.3,16703.0,214,15900.9
2025-04-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,78565.5,15405.0,412,15245.6
2025-04-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,214923.8,11809.0,393,11899.94
2025-04-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,118718.6,6523.0,262,6806.07
2025-04-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,283082.8,15554.0,375,15631.46
2025-04-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,345490.6,18983.0,224,17721.88
2025-04-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,269487.4,14807.0,232,15746.02
2025-04-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,180653.2,9926.0,74,9687.87
2025-04-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,360214.4,19792.0,176,20188.6
2025-04-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,19611.45,14527.0,283,13585.98
2025-04-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,10895.85,8071.0,319,7315.29
2025-04-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,23156.55,17153.0,329,17149.6
2025-04-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,15734.25,11655.0,415,10534.56
2025-04-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,21743.1,16106.0,150,14507.44
2025-04-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,25185.6,18656.0,492,19957.97
2025-04-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,23666.85,17531.0,357,17420.79
2025-04-01,Franchise A,Brand A,APAC,SE Asia,India,INR,439878.0,5268.0,212,5624.19
2025-04-01,Franchise A,Brand B,APAC,SE Asia,India,INR,1614639.5,19337.0,110,19852.07
2025-04-01,Franchise A,Brand C,APAC,SE Asia,India,INR,1587669.0,19014.0,88,18714.82
2025-04-01,Franchise B,Brand D,APAC,SE Asia,India,INR,1172423.5,14041.0,138,13073.19
2025-04-01,Franchise B,Brand E,APAC,SE Asia,India,INR,638858.5,7651.0,292,7601.78
2025-04-01,Franchise B,Brand F,APAC,SE Asia,India,INR,1412319.0,16914.0,422,17242.37
2025-04-01,Franchise C,Brand G,APAC,SE Asia,India,INR,853954.5,10227.0,79,9589.52
2025-04-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,28490.88,18744.0,141,17293.06
2025-04-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,24391.44,16047.0,354,15674.18
2025-04-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,14896.0,9800.0,484,9187.52
2025-04-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,9978.8,6565.0,476,6676.62
2025-04-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,27653.36,18193.0,113,19500.83
2025-04-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,22549.2,14835.0,464,14641.97
2025-04-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,26750.48,17599.0,183,17281.5
2025-04-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,5087.16,6522.0,193,6135.72
2025-04-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,14320.8,18360.0,442,16670.24
2025-04-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,6956.82,8919.0,160,8967.41
2025-04-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,12516.66,16047.0,306,17040.71
2025-04-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,15599.22,19999.0,437,18280.35
2025-04-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,8037.12,10304.0,407,10660.13
2025-04-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,11069.76,14192.0,373,15433.5
2025-04-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,6788.68,7379.0,248,7782.7
2025-04-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,11704.24,12722.0,308,12220.74
2025-04-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,11061.16,12023.0,112,11389.57
2025-04-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,8838.44,9607.0,184,10281.39
2025-04-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,10135.64,11017.0,92,11735.75
2025-04-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,9547.76,10378.0,196,10492.75
2025-04-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,6336.04,6887.0,287,6652.4
2025-04-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,36186.2,9860.0,206,9251.93
2025-04-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,42700.45,11635.0,163,11776.62
2025-04-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,43394.08,11824.0,291,10999.04
2025-04-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,60712.81,16543.0,77,16902.23
2025-04-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,70603.46,19238.0,483,19441.44
2025-04-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,69293.27,18881.0,122,20678.44
2025-04-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,50682.7,13810.0,145,13067.18
2025-05-01,Franchise A,Brand A,North America,US/CAN,USA,USD,12079.0,12079.0,134,12973.1
2025-05-01,Franchise A,Brand B,North America,US/CAN,USA,USD,17066.0,17066.0,394,16365.57
2025-05-01,Franchise A,Brand C,North America,US/CAN,USA,USD,14059.0,14059.0,427,13002.98
2025-05-01,Franchise B,Brand D,North America,US/CAN,USA,USD,10735.0,10735.0,323,11589.69
2025-05-01,Franchise B,Brand E,North America,US/CAN,USA,USD,19088.0,19088.0,287,17648.46
2025-05-01,Franchise B,Brand F,North America,US/CAN,USA,USD,12030.0,12030.0,279,11064.01
2025-05-01,Franchise C,Brand G,North America,US/CAN,USA,USD,14726.0,14726.0,185,15490.9
2025-05-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,22680.72,16677.0,333,16402.1
2025-05-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,23851.68,17538.0,130,17432.26
2025-05-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,11433.52,8407.0,85,8647.32
2025-05-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,12827.52,9432.0,60,9863.74
2025-05-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,21233.68,15613.0,150,14208.54
2025-05-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,20428.56,15021.0,209,13870.27
2025-05-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,21133.04,15539.0,183,16417.83
2025-05-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,76331.7,14967.0,407,16261.45
2025-05-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,101449.2,19892.0,360,20224.15
2025-05-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,49490.4,9704.0,250,9954.22
2025-05-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,98715.6,19356.0,231,19150.61
2025-05-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,89754.9,17599.0,72,17486.33
2025-05-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,32512.5,6375.0,434,5882.12
2025-05-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,64866.9,12719.0,93,11469.53
2025-05-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,97151.6,5338.0,89,5125.07
2025-05-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,326398.8,17934.0,330,18463.95
2025-05-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,289998.8,15934.0,277,16096.09
2025-05-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,216325.2,11886.0,376,10822.18
2025-05-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,284775.4,15647.0,447,14944.51
2025-05-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,166311.6,9138.0,176,9446.62
2025-05-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,91982.8,5054.0,276,5558.12
2025-05-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,21447.45,15887.0,471,14749.68
2025-05-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,25652.7,19002.0,315,17605.77
2025-05-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,12282.3,9098.0,413,8631.53
2025-05-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,14574.6,10796.0,496,11196.91
2025-05-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,15720.75,11645.0,408,12568.57
2025-05-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,17772.75,13165.0,117,13723.31
2025-05-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,8988.3,6658.0,194,7072.12
2025-05-01,Franchise A,Brand A,APAC,SE Asia,India,INR,1213171.5,14529.0,67,15719.5
2025-05-01,Franchise A,Brand B,APAC,SE Asia,India,INR,1447639.5,17337.0,466,15974.94
2025-05-01,Franchise A,Brand C,APAC,SE Asia,India,INR,765695.0,9170.0,104,8376.74
2025-05-01,Franchise B,Brand D,APAC,SE Asia,India,INR,443134.5,5307.0,180,5238.21
2025-05-01,Franchise B,Brand E,APAC,SE Asia,India,INR,1177016.0,14096.0,434,14274.49
2025-05-01,Franchise B,Brand F,APAC,SE Asia,India,INR,1041328.5,12471.0,240,11668.12
2025-05-01,Franchise C,Brand G,APAC,SE Asia,India,INR,1633677.5,19565.0,178,21304.87
2025-05-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,20422.72,13436.0,274,12245.2
2025-05-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,29063.92,19121.0,153,17337.76
2025-05-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,20834.64,13707.0,78,14854.56
2025-05-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,14295.6,9405.0,397,8703.38
2025-05-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,14012.88,9219.0,181,9718.83
2025-05-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,27992.32,18416.0,71,18938.77
2025-05-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,26873.6,17680.0,170,17773.59
2025-05-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,11685.96,14982.0,205,14151.62
2025-05-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,12270.18,15731.0,486,16598.85
2025-05-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,12189.06,15627.0,443,16189.96
2025-05-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,13944.84,17878.0,56,19174.49
2025-05-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,10187.58,13061.0,488,14066.71
2025-05-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,6410.82,8219.0,120,8761.99
2025-05-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,8355.36,10712.0,77,11219.63
2025-05-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,14020.8,15240.0,479,15932.03
2025-05-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,17351.2,18860.0,168,20744.67
2025-05-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,11256.2,12235.0,449,12159.0
2025-05-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,14642.72,15916.0,182,16639.49
2025-05-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,15758.68,17129.0,138,17198.06
2025-05-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,13979.4,15195.0,193,14381.91
2025-05-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,12240.6,13305.0,244,13534.8
2025-05-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,70698.88,19264.0,451,18986.42
2025-05-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,35822.87,9761.0,170,10241.34
2025-05-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,54499.5,14850.0,340,15911.06
2025-05-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,35081.53,9559.0,254,8614.41
2025-05-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,26435.01,7203.0,144,7768.66
2025-05-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,54837.14,14942.0,383,14151.12
2025-05-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,47218.22,12866.0,335,12723.41
2025-06-01,Franchise A,Brand A,North America,US/CAN,USA,USD,6095.0,6095.0,306,6307.89
2025-06-01,Franchise A,Brand B,North America,US/CAN,USA,USD,19526.0,19526.0,498,17804.76
2025-06-01,Franchise A,Brand C,North America,US/CAN,USA,USD,8443.0,8443.0,262,8375.66
2025-06-01,Franchise B,Brand D,North America,US/CAN,USA,USD,5298.0,5298.0,276,5550.98
2025-06-01,Franchise B,Brand E,North America,US/CAN,USA,USD,8637.0,8637.0,268,9490.59
2025-06-01,Franchise B,Brand F,North America,US/CAN,USA,USD,7342.0,7342.0,445,6901.34
2025-06-01,Franchise C,Brand G,North America,US/CAN,USA,USD,6663.0,6663.0,345,6214.54
2025-06-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,20865.12,15342.0,313,15683.62
2025-06-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,23642.24,17384.0,69,16447.2
2025-06-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,13408.24,9859.0,85,9256.79
2025-06-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,18735.36,13776.0,236,13604.99
2025-06-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,10164.64,7474.0,55,7937.08
2025-06-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,14985.84,11019.0,491,11392.08
2025-06-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,17711.28,13023.0,188,13255.33
2025-06-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,41366.1,8111.0,98,8222.26
2025-06-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,91820.4,18004.0,252,17862.97
2025-06-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,62107.8,12178.0,493,12921.64
2025-06-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,85516.8,16768.0,480,18309.67
2025-06-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,74857.8,14678.0,401,15829.77
2025-06-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,87261.0,17110.0,369,15813.24
2025-06-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,101122.8,19828.0,407,18029.24
2025-06-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,331731.4,18227.0,186,16973.75
2025-06-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,299208.0,16440.0,214,16175.04
2025-06-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,274019.2,15056.0,50,15895.43
2025-06-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,306433.4,16837.0,85,16065.28
2025-06-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,186550.0,10250.0,111,9730.59
2025-06-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,169897.0,9335.0,445,8821.01
2025-06-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,227354.4,12492.0,373,12080.94
2025-06-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,15458.85,11451.0,330,10811.12
2025-06-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,22728.6,16836.0,481,16667.02
2025-06-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,21979.35,16281.0,334,15765.24
2025-06-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,18790.65,13919.0,498,12678.27
2025-06-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,15897.6,11776.0,328,12842.38
2025-06-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,10319.4,7644.0,439,7132.41
2025-06-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,22312.8,16528.0,155,17169.24
2025-06-01,Franchise A,Brand A,APAC,SE Asia,India,INR,680107.5,8145.0,87,8540.5
2025-06-01,Franchise A,Brand B,APAC,SE Asia,India,INR,1388939.0,16634.0,95,15083.79
2025-06-01,Franchise A,Brand C,APAC,SE Asia,India,INR,1179521.0,14126.0,288,14576.46
2025-06-01,Franchise B,Brand D,APAC,SE Asia,India,INR,958997.5,11485.0,239,11225.85
2025-06-01,Franchise B,Brand E,APAC,SE Asia,India,INR,1437369.0,17214.0,343,16163.77
2025-06-01,Franchise B,Brand F,APAC,SE Asia,India,INR,945888.0,11328.0,481,12345.69
2025-06-01,Franchise C,Brand G,APAC,SE Asia,India,INR,690962.5,8275.0,362,8176.68
2025-06-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,16393.2,10785.0,87,10488.26
2025-06-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,20322.4,13370.0,265,13298.51
2025-06-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,9272.0,6100.0,108,5616.81
2025-06-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,27253.6,17930.0,425,19583.83
2025-06-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,11608.24,7637.0,217,8292.02
2025-06-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,23461.2,15435.0,99,16293.0
2025-06-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,29352.72,19311.0,263,20776.38
2025-06-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,15354.3,19685.0,81,19330.61
2025-06-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,10173.54,13043.0,348,12538.89
2025-06-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,4963.92,6364.0,400,6401.65
2025-06-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,4224.48,5416.0,223,5336.81
2025-06-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,6685.38,8571.0,459,8054.93
2025-06-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,7262.58,9311.0,329,8484.09
2025-06-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,4902.3,6285.0,50,6602.85
2025-06-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,14972.08,16274.0,245,15883.02
2025-06-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,8209.16,8923.0,379,9521.3
2025-06-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,7648.88,8314.0,417,7737.95
2025-06-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,18234.4,19820.0,274,19101.84
2025-06-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,6973.6,7580.0,362,8202.89
2025-06-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,6599.16,7173.0,229,7519.7
2025-06-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,17908.72,19466.0,186,18599.0
2025-06-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,71399.85,19455.0,315,17863.9
2025-06-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,49772.54,13562.0,402,13183.85
2025-06-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,31543.65,8595.0,325,9381.74
2025-06-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,21913.57,5971.0,66,6528.25
2025-06-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,67861.97,18491.0,240,18809.46
2025-06-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,51908.48,14144.0,204,15270.69
2025-06-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,66177.44,18032.0,154,17827.34
2025-07-01,Franchise A,Brand A,North America,US/CAN,USA,USD,12022.0,12022.0,349,11055.18
2025-07-01,Franchise A,Brand B,North America,US/CAN,USA,USD,9111.0,9111.0,453,9430.85
2025-07-01,Franchise A,Brand C,North America,US/CAN,USA,USD,8227.0,8227.0,388,7588.27
2025-07-01,Franchise B,Brand D,North America,US/CAN,USA,USD,18601.0,18601.0,50,16805.51
2025-07-01,Franchise B,Brand E,North America,US/CAN,USA,USD,16542.0,16542.0,277,16233.93
2025-07-01,Franchise B,Brand F,North America,US/CAN,USA,USD,5950.0,5950.0,158,5453.34
2025-07-01,Franchise C,Brand G,North America,US/CAN,USA,USD,10667.0,10667.0,241,11018.64
2025-07-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,14659.44,10779.0,334,10372.26
2025-07-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,25584.32,18812.0,285,19042.42
2025-07-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,15354.4,11290.0,253,11750.7
2025-07-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,15304.08,11253.0,414,10268.15
2025-07-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,12528.32,9212.0,85,8855.13
2025-07-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,17341.36,12751.0,356,12635.72
2025-07-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,11610.32,8537.0,133,8257.02
2025-07-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,37311.6,7316.0,463,6816.24
2025-07-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,33491.7,6567.0,342,6880.49
2025-07-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,98368.8,19288.0,141,20304.65
2025-07-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,84634.5,16595.0,126,15207.68
2025-07-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,26122.2,5122.0,193,4859.24
2025-07-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,79177.5,15525.0,299,14728.2
2025-07-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,26219.1,5141.0,212,5181.48
2025-07-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,301847.0,16585.0,132,17587.81
2025-07-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,145763.8,8009.0,101,8042.75
2025-07-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,321084.4,17642.0,116,17925.43
2025-07-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,193284.0,10620.0,427,9859.19
2025-07-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,177413.6,9748.0,401,10093.9
2025-07-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,311820.6,17133.0,445,17472.94
2025-07-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,114969.4,6317.0,201,6296.53
2025-07-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,23961.15,17749.0,254,17831.48
2025-07-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,20312.1,15046.0,206,13910.97
2025-07-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,20914.2,15492.0,128,14687.8
2025-07-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,19888.2,14732.0,493,14643.53
2025-07-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,11580.3,8578.0,85,8193.37
2025-07-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,14314.05,10603.0,288,9645.26
2025-07-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,23018.85,17051.0,63,18163.54
2025-07-01,Franchise A,Brand A,APAC,SE Asia,India,INR,641781.0,7686.0,151,8199.15
2025-07-01,Franchise A,Brand B,APAC,SE Asia,India,INR,1319550.5,15803.0,206,14388.64
2025-07-01,Franchise A,Brand C,APAC,SE Asia,India,INR,1384346.5,16579.0,95,17154.26
2025-07-01,Franchise B,Brand D,APAC,SE Asia,India,INR,1471520.5,17623.0,343,15972.04
2025-07-01,Franchise B,Brand E,APAC,SE Asia,India,INR,478455.0,5730.0,343,5651.73
2025-07-01,Franchise B,Brand F,APAC,SE Asia,India,INR,1251665.0,14990.0,339,16113.71
2025-07-01,Franchise C,Brand G,APAC,SE Asia,India,INR,1523958.5,18251.0,493,18678.56
2025-07-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,19462.08,12804.0,417,13362.23
2025-07-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,11086.88,7294.0,406,6565.68
2025-07-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,24133.04,15877.0,374,16275.16
2025-07-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,28939.28,19039.0,402,19970.04
2025-07-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,8741.52,5751.0,152,5269.76
2025-07-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,12965.6,8530.0,339,8978.01
2025-07-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,25426.56,16728.0,349,18342.65
2025-07-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,14754.48,18916.0,481,19429.55
2025-07-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,6990.36,8962.0,365,9765.57
2025-07-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,4368.78,5601.0,430,5162.04
2025-07-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,5090.28,6526.0,471,6447.63
2025-07-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,13536.12,17354.0,471,18758.69
2025-07-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,15163.98,19441.0,247,19919.32
2025-07-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,13055.64,16738.0,376,16207.19
2025-07-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,18362.28,19959.0,160,21950.41
2025-07-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,8548.64,9292.0,314,9766.17
